bloco,escopo,nivel,descricao,valor,cnpj,periodo
DFC,IND,9.1,Juros sobre o capital próprio e dividendos pagos,-29213000.0,20520298,2022-12-31
DFC,IND,9,Caixa líquido originado (aplicado) em atividades de financiamento (3),-29213000.0,20520298,2022-12-31
DFC,IND,10,Aumento (redução) de caixa e equivalente de caixa (1+2+3),-8670000.0,20520298,2022-12-31
DFC,IND,11.1,Caixa e equivalentes de caixa no início do semestre/exercícios,50472000.0,20520298,2022-12-31
DFC,IND,11.2,Caixa e equivalentes de caixa no fim do semestre/exercícios,41802000.0,20520298,2022-12-31
DFC,IND,11,Aumento (redução) de caixa e equivalente de caixa,-8670000.0,20520298,2022-12-31
DMPL,IND,1,Capital social,150000000.0,20520298,2022-12-31
DMPL,IND,1.1,Aumento de capital,68373000.0,20520298,2022-12-31
DMPL,IND,2,Reservas de capital,0.0,20520298,2022-12-31
DMPL,IND,2.1,Aumento de capital,-15231000.0,20520298,2022-12-31
DMPL,IND,3,Reservas de legal,7763000.0,20520298,2022-12-31
DMPL,IND,3.1,Aumento de capital,0.0,20520298,2022-12-31
DMPL,IND,3.2,Constituição de reservas,3730000.0,20520298,2022-12-31
DMPL,IND,4,Reservas estatutária,53716000.0,20520298,2022-12-31
DMPL,IND,4.1,Constituição de reservas,51578000.0,20520298,2022-12-31
DMPL,IND,4.2,Aumento de capital,-53142000.0,20520298,2022-12-31
DMPL,IND,6,Lucros ou prejuízos acumulados,0.0,20520298,2022-12-31
DMPL,IND,6.1,Resultado líquido,74601000.0,20520298,2022-12-31
DMPL,IND,6.2,Constituição de reservas,-55308000.0,20520298,2022-12-31
DMPL,IND,6.3,Juros sobre o capital próprio,-10500000.0,20520298,2022-12-31
DMPL,IND,6.4,Dividendos,-8793000.0,20520298,2022-12-31
DMPL,IND,7,Patrimônio líquido,211479000.0,20520298,2022-12-31
BP,IND,1,Ativo,393468000.0,21018182,2022-12-31
BP,IND,1.1,Caixa e equivalentes de caixa,119394000.0,21018182,2022-12-31
BP,IND,1.1.1,Disponibilidades,110910000.0,21018182,2022-12-31
BP,IND,1.1.2,Aplicações interfinanceiras de liquidez imediata,8484000.0,21018182,2022-12-31
BP,IND,1.2,Instrumentos financeiros,266077000.0,21018182,2022-12-31
BP,IND,1.2.1,Títulos e valores mobiliários,235586000.0,21018182,2022-12-31
BP,IND,1.2.2,Relações interfinanceiras e outras contas a receber,30491000.0,21018182,2022-12-31
BP,IND,1.3,Impostos à recuperar,1667000.0,21018182,2022-12-31
BP,IND,1.4,Adiantamentos,1879000.0,21018182,2022-12-31
BP,IND,1.5,Impostos diferidos,0.0,21018182,2022-12-31
BP,IND,1.6,Depósitos restituíveis,0.0,21018182,2022-12-31
BP,IND,1.7,Imobilizado de uso,816000.0,21018182,2022-12-31
BP,IND,1.8,Intangível,3636000.0,21018182,2022-12-31
BP,IND,2,Passivo e Patrimônio Líquido,393468000.0,21018182,2022-12-31
BP,IND,2.1,Passivos financeiros,242606000.0,21018182,2022-12-31
BP,IND,2.1.1,Obrigações com terceiros,242606000.0,21018182,2022-12-31
BP,IND,2.2,Outros passivos,11171000.0,21018182,2022-12-31
BP,IND,2.2.1,Fornecedores,1874000.0,21018182,2022-12-31
BP,IND,2.2.2,Impostos e contribuições a recolher,5291000.0,21018182,2022-12-31
BP,IND,2.2.3,Obrigações trabalhistas,1158000.0,21018182,2022-12-31
BP,IND,2.2.4,Adiantamento de clientes,732000.0,21018182,2022-12-31
BP,IND,2.3,Patrimônio Líquido,139689000.0,21018182,2022-12-31
BP,IND,2.3.1,Capital social,103050000.0,21018182,2022-12-31
BP,IND,2.3.2,Ajustes de avaliação patrimonial,-52000.0,21018182,2022-12-31
BP,IND,2.3.3,Reserva de capital,1351000.0,21018182,2022-12-31
BP,IND,2.3.4,Reserva de lucro,35340000.0,21018182,2022-12-31
BP,IND,2.3.5,Prejuízos acumulados,0.0,21018182,2022-12-31
DR,IND,1,Resultado antes do imposto de renda e contribuição social,43190000.0,21018182,2022-12-31
DR,IND,1.1,Resultado operacional,37203000.0,21018182,2022-12-31
DR,IND,1.1.1,Resultado de intermediação financeira,56125000.0,21018182,2022-12-31
DR,IND,1.1.1.1,Receita de intermediação financeira,95021000.0,21018182,2022-12-31
DR,IND,1.1.1.2,Despesa de intermediação financeira,-38896000.0,21018182,2022-12-31
DR,IND,1.1.2,Despesas de pessoal,-17609000.0,21018182,2022-12-31
DR,IND,1.1.3,Despesas tributárias,0.0,21018182,2022-12-31
DR,IND,1.1.4,Despesas gerais e administrativas,-18906000.0,21018182,2022-12-31
DR,IND,1.1.5,Outras receitas operacionais,17592000.0,21018182,2022-12-31
DR,IND,1.2,Receitas financeiras líquidas,5987000.0,21018182,2022-12-31
DR,IND,1.2.1,Receitas financeiras,7781000.0,21018182,2022-12-31
DR,IND,1.2.2,Despesas financeiras,-1794000.0,21018182,2022-12-31
DR,IND,2,Imposto de renda e contribuição social,-11572000.0,21018182,2022-12-31
DR,IND,3,Imposto diferido,-4399000.0,21018182,2022-12-31
DR,IND,4,Resultado líquido,27220000.0,21018182,2022-12-31
DRA,IND,1,Total do resultado abrangente do período,27168000.0,21018182,2022-12-31
DRA,IND,1.1,Resultado líquido do período,27220000.0,21018182,2022-12-31
DRA,IND,1.2,Outros resultados abrangentes,-52000.0,21018182,2022-12-31
DRA,IND,1.2.1,Ajuste de valor patrimonial,-52000.0,21018182,2022-12-31
DFC,IND,1,Caixa e equivalentes de caixa no final do exercício,119394000.0,21018182,2022-12-31
DFC,IND,1.1,Aumento/redução de caixa e equivalentes de caixa,16985000.0,21018182,2022-12-31
DFC,IND,1.1.1,Caixa líquido gerado pelas atividades operacionais,24125000.0,21018182,2022-12-31
DFC,IND,1.1.1.1,Resultado líquido,27220000.0,21018182,2022-12-31
DFC,IND,1.1.1.2,Depreciações e amortizações,953000.0,21018182,2022-12-31
DFC,IND,1.1.1.3,Provisão para demandas judiciais,1028000.0,21018182,2022-12-31
DFC,IND,1.1.1.4,Baixa de ativo imobilizado intangivel,5363000.0,21018182,2022-12-31
DFC,IND,1.1.1.5,Ajustes de avaliação patrimonial,134000.0,21018182,2022-12-31
DFC,IND,1.1.1.6,Outras provisões,88000.0,21018182,2022-12-31
DFC,IND,1.1.1.7,Outorga Plano de ações,804000.0,21018182,2022-12-31
DFC,IND,1.1.1.8,Resultado líquido ajustado,35590000.0,21018182,2022-12-31
DFC,IND,1.1.1.9,Títulos e valores mobiliários,253525000.0,21018182,2022-12-31
DFC,IND,1.1.1.10,Contas a receber,-6259000.0,21018182,2022-12-31
DFC,IND,1.1.1.11,Impostos a recuperar,-479000.0,21018182,2022-12-31
DFC,IND,1.1.1.12,Despesas antecipadas,0.0,21018182,2022-12-31
DFC,IND,1.1.1.13,Outros créditos,254000.0,21018182,2022-12-31
DFC,IND,1.1.1.14,Outras obrigações,-219000.0,21018182,2022-12-31
DFC,IND,1.1.1.15,Impostos e contribuições a recolher,10309000.0,21018182,2022-12-31
DFC,IND,1.1.1.16,Obrigações trabalhistas,-2751000.0,21018182,2022-12-31
DFC,IND,1.1.1.17,Adiantamento de clientes,-72000.0,21018182,2022-12-31
DFC,IND,1.1.1.18,Obrigações com terceiros,-259161000.0,21018182,2022-12-31
DFC,IND,1.1.1.19,Provisão para demandas judiciais,0.0,21018182,2022-12-31
DFC,IND,1.1.1.19,Pagamento de Tributos,-6612000.0,21018182,2022-12-31
DFC,IND,1.1.2,Caixa líquido aplicado nas atividades de investimentos,-7140000.0,21018182,2022-12-31
DFC,IND,1.1.2.1,Aquisição de ativo imobilizado,-7140000.0,21018182,2022-12-31
DFC,IND,1.1.2.2,Aquisição de ativo intangível,0.0,21018182,2022-12-31
DFC,IND,1.1.3,Caixa líquido gerado pelas (aplicado nas) atividades de financiamento,-32897000.0,21018182,2022-12-31
DFC,IND,1.1.3.1,Adiantamento aos acionistas,0.0,21018182,2022-12-31
DFC,IND,1.1.3.2,Distribuições de lucros,-32897000.0,21018182,2022-12-31
DFC,IND,1.1.3.3,Outorga de plano de ações,0.0,21018182,2022-12-31
DFC,IND,1.1.3.4,Integralização de capital,0.0,21018182,2022-12-31
DFC,IND,1.2,Caixa e equivalentes de caixa no início do exercício,102409000.0,21018182,2022-12-31
DMPL,IND,1,Capital Social,103050000.0,21018182,2022-12-31
DMPL,IND,1.1,Outros resultados abrangentes,0.0,21018182,2022-12-31
DMPL,IND,1.2,Distribuição de lucros acumulados,0.0,21018182,2022-12-31
DMPL,IND,1.3,Integralização de capital,0.0,21018182,2022-12-31
DMPL,IND,1.4,Pagamento baseado em ações,0.0,21018182,2022-12-31
DMPL,IND,1.5,Resultado líquido do exercício,0.0,21018182,2022-12-31
DMPL,IND,2,Ajustes de Avaliação Patrimonial,-52000.0,21018182,2022-12-31
DMPL,IND,2.1,Outros resultados abrangentes,134000.0,21018182,2022-12-31
DMPL,IND,2.2,Distribuição de lucros acumulados,0.0,21018182,2022-12-31
DMPL,IND,2.3,Integralização de capital,0.0,21018182,2022-12-31
DMPL,IND,2.4,Pagamento baseado em ações,0.0,21018182,2022-12-31
DMPL,IND,2.5,Resultado líquido do exercício,0.0,21018182,2022-12-31
DMPL,IND,3,Resultados Acumulados,35341000.0,21018182,2022-12-31
DMPL,IND,3.1,Outros resultados abrangentes,0.0,21018182,2022-12-31
DMPL,IND,3.2,Distribuição de lucros acumulados,0.0,21018182,2022-12-31
DMPL,IND,3.3,Integralização de capital,0.0,21018182,2022-12-31
DMPL,IND,3.4,Pagamento baseado em ações,0.0,21018182,2022-12-31
DMPL,IND,3.5,Resultado líquido do exercício,27220000.0,21018182,2022-12-31
DMPL,IND,4,Outras reservas de capital,1351000.0,21018182,2022-12-31
DMPL,IND,4.1,Outros resultados abrangentes,0.0,21018182,2022-12-31
DMPL,IND,4.2,Distribuição de lucros acumulados,0.0,21018182,2022-12-31
DMPL,IND,4.3,Integralização de capital,0.0,21018182,2022-12-31
DMPL,IND,4.4,Pagamento baseado em ações,804000.0,21018182,2022-12-31
DMPL,IND,4.5,Resultado líquido do exercício,0.0,21018182,2022-12-31
DMPL,IND,5,Total Patrimônio Líquido,139689000.0,21018182,2022-12-31
DMPL,IND,5.1,Outros resultados abrangentes,134000.0,21018182,2022-12-31
DMPL,IND,5.2,Distribuição de lucros acumulados,0.0,21018182,2022-12-31
DMPL,IND,5.3,Integralização de capital,0.0,21018182,2022-12-31
DMPL,IND,5.4,Pagamento baseado em ações,804000.0,21018182,2022-12-31
DMPL,IND,5.5,Resultado líquido do exercício,27220000.0,21018182,2022-12-31
BP,IND,1,Ativo,5976965000.0,22896431,2022-12-31
BP,CON,1,Ativo,0.0,22896431,2022-12-31
BP,IND,1.1,Disponibilidades,22133000.0,22896431,2022-12-31
BP,CON,1.1,Disponibilidades,0.0,22896431,2022-12-31
BP,IND,1.2,Ativos financeiros,5210459000.0,22896431,2022-12-31
BP,CON,1.2,Ativos financeiros,0.0,22896431,2022-12-31
BP,IND,1.2.1,Instrumentos financeiros,5210459000.0,22896431,2022-12-31
BP,CON,1.2.1,Instrumentos financeiros,0.0,22896431,2022-12-31
BP,IND,1.2.1.1,Aplicações interfinanceiras de liquidez,0.0,22896431,2022-12-31
BP,CON,1.2.1.1,Aplicações interfinanceiras de liquidez,0.0,22896431,2022-12-31
BP,IND,1.2.1.2,Títulos e valores mobiliários,2027917000.0,22896431,2022-12-31
BP,CON,1.2.1.2,Títulos e valores mobiliários,0.0,22896431,2022-12-31
BP,IND,1.2.1.5,Relações interfinanceiras,2934513000.0,22896431,2022-12-31
BP,CON,1.2.1.5,Relações interfinanceiras,0.0,22896431,2022-12-31
BP,IND,1.2.1.5.3,Provisão para perdas esperadas associadas ao risco de crédito,-1000.0,22896431,2022-12-31
BP,CON,1.2.1.5.3,Provisão para perdas esperadas associadas ao risco de crédito,0.0,22896431,2022-12-31
BP,IND,1.2.2,Outros instrumentos financeiros,248030000.0,22896431,2022-12-31
BP,CON,1.2.2,Outros instrumentos financeiros,0.0,22896431,2022-12-31
BP,IND,1.3,Ativos fiscais,241153000.0,22896431,2022-12-31
BP,CON,1.3,Ativos fiscais,0.0,22896431,2022-12-31
BP,IND,1.3.1,Ativos correntes,190688000.0,22896431,2022-12-31
BP,CON,1.3.1,Ativos correntes,0.0,22896431,2022-12-31
BP,IND,1.3.2,Ativos diferidos,50465000.0,22896431,2022-12-31
BP,CON,1.3.2,Ativos diferidos,0.0,22896431,2022-12-31
BP,IND,1.4,Investimentos,105520000.0,22896431,2022-12-31
BP,CON,1.4,Investimentos,0.0,22896431,2022-12-31
BP,IND,1.4.1,Investimentos em controlada,20498000.0,22896431,2022-12-31
BP,CON,1.4.1,Investimentos em controlada,0.0,22896431,2022-12-31
BP,IND,1.4.2,Ágio em investimento em controlada,85022000.0,22896431,2022-12-31
BP,CON,1.4.2,Ágio em investimento em controlada,0.0,22896431,2022-12-31
BP,IND,1.5,Imobilizado de Uso,34553000.0,22896431,2022-12-31
BP,CON,1.5,Imobilizado de Uso,0.0,22896431,2022-12-31
BP,IND,1.5.1,Imobilizado,59773000.0,22896431,2022-12-31
BP,CON,1.5.1,Imobilizado,0.0,22896431,2022-12-31
BP,IND,1.5.2,Depreciação acumulada,-25220000.0,22896431,2022-12-31
BP,CON,1.5.2,Depreciação acumulada,0.0,22896431,2022-12-31
BP,IND,1.6,Intangível,297234000.0,22896431,2022-12-31
BP,CON,1.6,Intangível,0.0,22896431,2022-12-31
BP,IND,1.6.1,Ativos intangíveis,381998000.0,22896431,2022-12-31
BP,CON,1.6.1,Ativos intangíveis,0.0,22896431,2022-12-31
BP,IND,1.6.2,Amortização acumulada,-84764000.0,22896431,2022-12-31
BP,CON,1.6.2,Amortização acumulada,0.0,22896431,2022-12-31
BP,IND,1.7,Outros ativos,65913000.0,22896431,2022-12-31
BP,CON,1.7,Outros ativos,0.0,22896431,2022-12-31
BP,IND,2,Passivo,5976965000.0,22896431,2022-12-31
BP,CON,2,Passivo,0.0,22896431,2022-12-31
BP,IND,2.1,Passivos financeiros,4327821000.0,22896431,2022-12-31
BP,CON,2.1,Passivos financeiros,0.0,22896431,2022-12-31
BP,IND,2.1.1,Contas de pagamento pré-pagas,847052000.0,22896431,2022-12-31
BP,CON,2.1.1,Contas de pagamento pré-pagas,0.0,22896431,2022-12-31
BP,IND,2.1.5,Relações interfinanceiras,185134000.0,22896431,2022-12-31
BP,CON,2.1.5,Relações interfinanceiras,0.0,22896431,2022-12-31
BP,IND,2.1.6,Obrigações por empréstimos e por repasses,310702000.0,22896431,2022-12-31
BP,CON,2.1.6,Obrigações por empréstimos e por repasses,0.0,22896431,2022-12-31
BP,IND,2.1.7,Obrigações por operações vinculadas a cessões,2759851000.0,22896431,2022-12-31
BP,CON,2.1.7,Obrigações por operações vinculadas a cessões,0.0,22896431,2022-12-31
BP,IND,2.1.10,Outros passivos financeiros,225082000.0,22896431,2022-12-31
BP,CON,2.1.10,Outros passivos financeiros,0.0,22896431,2022-12-31
BP,IND,2.3,Provisões,4318000.0,22896431,2022-12-31
BP,CON,2.3,Provisões,0.0,22896431,2022-12-31
BP,IND,2.4,Outros passivos,579758000.0,22896431,2022-12-31
BP,CON,2.4,Outros passivos,0.0,22896431,2022-12-31
BP,IND,2.5,Patrimônio líquido,1065068000.0,22896431,2022-12-31
BP,CON,2.5,Patrimônio líquido,0.0,22896431,2022-12-31
BP,IND,2.5.1,Capital social,3209504000.0,22896431,2022-12-31
BP,CON,2.5.1,Capital social,0.0,22896431,2022-12-31
BP,IND,2.5.2,Capital social - em aprovação,150000000.0,22896431,2022-12-31
BP,CON,2.5.2,Capital social - em aprovação,0.0,22896431,2022-12-31
BP,IND,2.5.4,Reserva de Capital,23262000.0,22896431,2022-12-31
BP,CON,2.5.4,Reserva de Capital,0.0,22896431,2022-12-31
BP,IND,2.5.6,Outros resultados abrangentes,-265000.0,22896431,2022-12-31
BP,CON,2.5.6,Outros resultados abrangentes,0.0,22896431,2022-12-31
BP,IND,2.5.7,Prejuízos acumulados,-2317433000.0,22896431,2022-12-31
BP,CON,2.5.7,Prejuízos acumulados,0.0,22896431,2022-12-31
DR,IND,1,Rendas da intermediação financeira,1574754000.0,22896431,2022-12-31
DR,CON,1,Rendas da intermediação financeira,0.0,22896431,2022-12-31
DR,IND,1.2,Resultado em operações com títulos e valores mobiliários,1574754000.0,22896431,2022-12-31
DR,CON,1.2,Resultado em operações com títulos e valores mobiliários,0.0,22896431,2022-12-31
DR,IND,2,Despesas da intermediação financeira,-650374000.0,22896431,2022-12-31
DR,CON,2,Despesas da intermediação financeira,0.0,22896431,2022-12-31
DR,IND,2.2,Juros de empréstimos e repasses,-122680000.0,22896431,2022-12-31
DR,CON,2.2,Juros de empréstimos e repasses,0.0,22896431,2022-12-31
DR,IND,2.3,Despesas de remuneração de contas de pagamento pré-pagas,-527694000.0,22896431,2022-12-31
DR,CON,2.3,Despesas de remuneração de contas de pagamento pré-pagas,0.0,22896431,2022-12-31
DR,IND,3,Resultado bruto da intermediação financeira,924380000.0,22896431,2022-12-31
DR,CON,3,Resultado bruto da intermediação financeira,0.0,22896431,2022-12-31
DR,IND,5,Receitas / (despesas) operacionais,-1464954000.0,22896431,2022-12-31
DR,CON,5,Receitas / (despesas) operacionais,0.0,22896431,2022-12-31
DR,IND,5.1,Receitas de prestação de serviços,1001052000.0,22896431,2022-12-31
DR,CON,5.1,Receitas de prestação de serviços,0.0,22896431,2022-12-31
DR,IND,5.3,Despesas de pessoal,-737518000.0,22896431,2022-12-31
DR,CON,5.3,Despesas de pessoal,0.0,22896431,2022-12-31
DR,IND,5.4,Outras despesas administrativas,-1151342000.0,22896431,2022-12-31
DR,CON,5.4,Outras despesas administrativas,0.0,22896431,2022-12-31
DR,IND,5.5,Despesas tributárias,-199961000.0,22896431,2022-12-31
DR,CON,5.5,Despesas tributárias,0.0,22896431,2022-12-31
DR,IND,5.6,Despesa pelo recebimento antecipado de valores,-92858000.0,22896431,2022-12-31
DR,CON,5.6,Despesa pelo recebimento antecipado de valores,0.0,22896431,2022-12-31
DR,IND,5.7,Despesa com serviços associados a transações de pagamento,-214466000.0,22896431,2022-12-31
DR,CON,5.7,Despesa com serviços associados a transações de pagamento,0.0,22896431,2022-12-31
DR,IND,5.8,Resultado de participações em coligadas e controladas,-6598000.0,22896431,2022-12-31
DR,CON,5.8,Resultado de participações em coligadas e controladas,0.0,22896431,2022-12-31
DR,IND,5.10,Outras despesas operacionais,-63263000.0,22896431,2022-12-31
DR,CON,5.10,Outras despesas operacionais,0.0,22896431,2022-12-31
DR,IND,7.1,Outras receitas,2153000.0,22896431,2022-12-31
DR,CON,7.1,Outras receitas,0.0,22896431,2022-12-31
DR,IND,7.2,Outras despesas,944000.0,22896431,2022-12-31
DR,CON,7.2,Outras despesas,0.0,22896431,2022-12-31
DR,IND,8,Resultado antes dos tributos e participações,-537477000.0,22896431,2022-12-31
DR,CON,8,Resultado antes dos tributos e participações,0.0,22896431,2022-12-31
DR,IND,9,Imposto de renda e contribuição social,0.0,22896431,2022-12-31
DR,CON,9,Imposto de renda e contribuição social,0.0,22896431,2022-12-31
DR,IND,9.3,Ativo fiscal diferido,0.0,22896431,2022-12-31
DR,CON,9.3,Ativo fiscal diferido,0.0,22896431,2022-12-31
DR,IND,10,Participação nos lucros,-159558000.0,22896431,2022-12-31
DR,CON,10,Participação nos lucros,0.0,22896431,2022-12-31
DR,IND,11,Resultado líquido,-697035000.0,22896431,2022-12-31
DR,CON,11,Resultado líquido,0.0,22896431,2022-12-31
DR,IND,12,Prejuizo básico e diluido por lote de mil ações - R$,-13110.0,22896431,2022-12-31
DR,CON,12,Prejuizo básico e diluido por lote de mil ações - R$,0.0,22896431,2022-12-31
DRA,IND,1,Resultado líquido,-697035000.0,22896431,2022-12-31
DRA,CON,1,Resultado líquido,0.0,22896431,2022-12-31
DRA,IND,9,Ajuste ao valor justo de títulos disponíveis para venda,1084000.0,22896431,2022-12-31
DRA,CON,9,Ajuste ao valor justo de títulos disponíveis para venda,0.0,22896431,2022-12-31
DRA,IND,10,Resultado abrangente,-695951000.0,22896431,2022-12-31
DRA,CON,10,Resultado abrangente,0.0,22896431,2022-12-31
DFC,IND,1,Resultado líquido,-697035000.0,22896431,2022-12-31
DFC,CON,1,Resultado líquido,0.0,22896431,2022-12-31
DFC,IND,3.1,Transações com partes relacionadas,23262000.0,22896431,2022-12-31
DFC,CON,3.1,Transações com partes relacionadas,0.0,22896431,2022-12-31
DFC,IND,3.2,Provisões encargos trabalhistas,-9182000.0,22896431,2022-12-31
DFC,CON,3.2,Provisões encargos trabalhistas,0.0,22896431,2022-12-31
DFC,IND,3.3,Depreciação/amortização,29539000.0,22896431,2022-12-31
DFC,CON,3.3,Depreciação/amortização,0.0,22896431,2022-12-31
DFC,IND,3.4,Provisão para contingências,2516000.0,22896431,2022-12-31
DFC,CON,3.4,Provisão para contingências,0.0,22896431,2022-12-31
DFC,IND,3.5,Provisão chargeback,-681000.0,22896431,2022-12-31
DFC,CON,3.5,Provisão chargeback,0.0,22896431,2022-12-31
DFC,IND,3.6,Provisão para perdas esperadas associadas ao risco de crédito,97000.0,22896431,2022-12-31
DFC,CON,3.6,Provisão para perdas esperadas associadas ao risco de crédito,0.0,22896431,2022-12-31
DFC,IND,3.7,Baixa de ativo imobilizado,148000.0,22896431,2022-12-31
DFC,CON,3.7,Baixa de ativo imobilizado,0.0,22896431,2022-12-31
DFC,IND,3.8,Provisão para perdas operacionais,3726000.0,22896431,2022-12-31
DFC,CON,3.8,Provisão para perdas operacionais,0.0,22896431,2022-12-31
DFC,IND,3.9,Juros sobre empréstimos,4992000.0,22896431,2022-12-31
DFC,CON,3.9,Juros sobre empréstimos,0.0,22896431,2022-12-31
DFC,IND,3.10,Resultado de participação de controlada,6598000.0,22896431,2022-12-31
DFC,CON,3.10,Resultado de participação de controlada,0.0,22896431,2022-12-31
DFC,IND,3.12,Resultado com aplicações interfinanceiras de liquidez,137368000.0,22896431,2022-12-31
DFC,CON,3.12,Resultado com aplicações interfinanceiras de liquidez,0.0,22896431,2022-12-31
DFC,IND,3.13,Amortização de ágio em investimento em controlada,21255000.0,22896431,2022-12-31
DFC,CON,3.13,Amortização de ágio em investimento em controlada,0.0,22896431,2022-12-31
DFC,IND,3.14,Baixa de contas a receber,4091000.0,22896431,2022-12-31
DFC,CON,3.14,Baixa de contas a receber,0.0,22896431,2022-12-31
DFC,IND,5.1,(Aumento) / redução em aplicações interfinanceiras de liquidez,4412633000.0,22896431,2022-12-31
DFC,CON,5.1,(Aumento) / redução em aplicações interfinanceiras de liquidez,0.0,22896431,2022-12-31
DFC,IND,5.2,Redução / (aumento) em títulos e valores mobiliários disponíveis para venda,661128000.0,22896431,2022-12-31
DFC,CON,5.2,Redução / (aumento) em títulos e valores mobiliários disponíveis para venda,0.0,22896431,2022-12-31
DFC,IND,5.3,(Aumento) / redução em relações interfinanceiras a receber,1003424000.0,22896431,2022-12-31
DFC,CON,5.3,(Aumento) / redução em relações interfinanceiras a receber,0.0,22896431,2022-12-31
DFC,IND,5.4,Redução / (aumento) em outros ativos financeiros,-165838000.0,22896431,2022-12-31
DFC,CON,5.4,Redução / (aumento) em outros ativos financeiros,0.0,22896431,2022-12-31
DFC,IND,5.5,(Aumento) em ativos tributários correntes,-135401000.0,22896431,2022-12-31
DFC,CON,5.5,(Aumento) em ativos tributários correntes,0.0,22896431,2022-12-31
DFC,IND,5.6,(Aumento) em outros ativos,-25577000.0,22896431,2022-12-31
DFC,CON,5.6,(Aumento) em outros ativos,0.0,22896431,2022-12-31
DFC,IND,5.7,(Redução) / aumento em depósitos,-5033815000.0,22896431,2022-12-31
DFC,CON,5.7,(Redução) / aumento em depósitos,0.0,22896431,2022-12-31
DFC,IND,5.8,(Redução) em relações interfinanceiras a pagar,53680000.0,22896431,2022-12-31
DFC,CON,5.8,(Redução) em relações interfinanceiras a pagar,0.0,22896431,2022-12-31
DFC,IND,5.9,(Redução) em outras obrigações,242108000.0,22896431,2022-12-31
DFC,CON,5.9,(Redução) em outras obrigações,0.0,22896431,2022-12-31
DFC,IND,5.10,(Redução) em pagamento de contingências,-2205000.0,22896431,2022-12-31
DFC,CON,5.10,(Redução) em pagamento de contingências,0.0,22896431,2022-12-31
DFC,IND,5.11,Juros pagos,-2099898000.0,22896431,2022-12-31
DFC,CON,5.11,Juros pagos,0.0,22896431,2022-12-31
DFC,IND,6,FLUXO DE CAIXA (APLICADO) NAS ATIVIDADES OPERACIONAIS,15498000.0,22896431,2022-12-31
DFC,CON,6,FLUXO DE CAIXA (APLICADO) NAS ATIVIDADES OPERACIONAIS,0.0,22896431,2022-12-31
DFC,IND,7.1,(Aquisição) / Alienação de imobilizado de uso,-1486000.0,22896431,2022-12-31
DFC,CON,7.1,(Aquisição) / Alienação de imobilizado de uso,0.0,22896431,2022-12-31
DFC,IND,7.2,(Aquisição) / Alienação de intangível,-195979000.0,22896431,2022-12-31
DFC,CON,7.2,(Aquisição) / Alienação de intangível,0.0,22896431,2022-12-31
DFC,IND,7.3,(Aquisição) de outros investimentos,11000.0,22896431,2022-12-31
DFC,CON,7.3,(Aquisição) de outros investimentos,0.0,22896431,2022-12-31
DFC,IND,7.4,(Aquisição) de investimentos em participações em controladas,0.0,22896431,2022-12-31
DFC,CON,7.4,(Aquisição) de investimentos em participações em controladas,0.0,22896431,2022-12-31
DFC,IND,7.5,(Aumento) de investimentos em participações em controladas,-40233000.0,22896431,2022-12-31
DFC,CON,7.5,(Aumento) de investimentos em participações em controladas,0.0,22896431,2022-12-31
DFC,IND,7.6,Recebimento de caixa  de  participações em controladas,0.0,22896431,2022-12-31
DFC,CON,7.6,Recebimento de caixa  de  participações em controladas,0.0,22896431,2022-12-31
DFC,IND,8,FLUXO DE CAIXA (APLICADO) NAS ATIVIDADES DE INVESTIMENTOS,-237687000.0,22896431,2022-12-31
DFC,CON,8,FLUXO DE CAIXA (APLICADO) NAS ATIVIDADES DE INVESTIMENTOS,0.0,22896431,2022-12-31
DFC,IND,9.1,Aumento de capital,1374730000.0,22896431,2022-12-31
DFC,CON,9.1,Aumento de capital,0.0,22896431,2022-12-31
DFC,IND,9.4,Capital social - em aprovação,-70000000.0,22896431,2022-12-31
DFC,CON,9.4,Capital social - em aprovação,0.0,22896431,2022-12-31
DFC,IND,9.2,Empréstimos e financiamentos,194150000.0,22896431,2022-12-31
DFC,CON,9.2,Empréstimos e financiamentos,0.0,22896431,2022-12-31
DFC,IND,9.3,Valores pagos de principal de operações vinculadas a cessões,-9029125000.0,22896431,2022-12-31
DFC,CON,9.3,Valores pagos de principal de operações vinculadas a cessões,0.0,22896431,2022-12-31
DFC,IND,9.4,Valores recebidos de operações vinculadas a cessões,9232336000.0,22896431,2022-12-31
DFC,CON,9.4,Valores recebidos de operações vinculadas a cessões,0.0,22896431,2022-12-31
DFC,IND,10,FLUXO DE CAIXA GERADO (APLICADO) NAS ATIVIDADES DE FINANCIAMENTO,1702091000.0,22896431,2022-12-31
DFC,CON,10,FLUXO DE CAIXA GERADO (APLICADO) NAS ATIVIDADES DE FINANCIAMENTO,0.0,22896431,2022-12-31
DFC,IND,15.1,Caixa e equivalentes de caixa no início do semestre/exercício,44089000.0,22896431,2022-12-31
DFC,CON,15.1,Caixa e equivalentes de caixa no início do semestre/exercício,0.0,22896431,2022-12-31
DFC,IND,15.2,Caixa e equivalentes de caixa no fim do semestre/exercício,22133000.0,22896431,2022-12-31
DFC,CON,15.2,Caixa e equivalentes de caixa no fim do semestre/exercício,0.0,22896431,2022-12-31
DFC,IND,16,(REDUÇÃO) DE CAIXA E EQUIVALENTES DE CAIXA,-21956000.0,22896431,2022-12-31
